id,author_id,text,conversation_id,in_reply_to_user_id,sender_location,receiver_location
1647887606875578372,1489480079252115461,"@margotlantinga Goedemorgen vriendinnetje, wat jammer dat je niet goed hebt geslapen. Spannend (denk ik) of je het pilletje kunt missen. 😘🐕‍🦺❤️",1647864973127712768,111625233,"[5.1892195, 52.2118585, 5.2448685, 52.2729576]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1647878456254820355,1570507707664187398,@marian070249 Goedemorgen Marian ik wens je een fijne dag.,1647827840618856451,784680632232321024,"[4.6305091, 52.8786983, 4.9215041, 53.0179019]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647857855834251265,96972846,@davegeensen @NOSsport Ik ga er vaker overheen dan de meeste hier bijelkaar........\nIk heb het nog nooit de zwaan genoemd......,1647511904888168449,256909690,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647856593101369345,1442171543463682049,@JaapFriso @joelbatenburg @Itsaliv30454331 @stderozeleeuw U bent van het labels plakken geloof ik?,1647630119194836993,36718349,"[6.0033058, 52.4404911, 6.2105671, 52.5879383]","[5.1927806, 52.0585255, 5.3326608, 52.1711453]"
1647853396894859266,832669916310278145,@DjeeDeeBee Warum nicht den kleinen Finger behalten?\nIk heb mijn pink nodig om op het Samsung  mooi in te typen als de handen vol von lood zijn.,1647850363603525632,548238536,"[6.156038, 52.0966526, 6.4942385, 52.2460793]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1647837838900117504,950462782884990979,@marian070249 @IreneParren @TribbleSlayer_1 @henkvanderz @TopogigioRini Goedemorgen Marian🥰💐Ik wens aan jou en overig genoemden in wederkeer een evenzo gezellige deze maandag en week toe ☕️🍀🙋🏻‍♂️😺😊👋🏻 https://t.co/o3V7rXeH22,1647828296724258817,784680632232321024,"[4.5372224, 51.9060528, 4.6194205, 51.9654768]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647829566994411520,102463040,"@marian070249 Goedemorgen Marian, voor jou ook een mooie dag vandaag.\nVoorlopig is het nog erg grijs buiten, dus ik ben bang dat de zon het laat afweten. Wij hier vandaag een oppas dag.",1647827840618856451,784680632232321024,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647721274083360769,495914854,@WendySteen Dat zag ik al vanaf dag 1 dat je haar kreeg!!!\nJa een schatje ❤️❤️🍀❤️❤️,1647698589097836547,3378538696,"[6.7559955, 52.1611799, 6.981174, 52.2855112]","[5.2472216, 51.9707539, 5.5293757, 52.0864526]"
1647719549322551298,21133885,@Marjoleinnnn Kwam dit pareltje tegen. Misschien ken je het. Ik niet.\n\nhttps://t.co/ckT9KiQnVp,1646503156245835777,18646203,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1647714750350913537,243969770,"@LexVerzijl Welterusten @LexVerzijl veel plezier morgen. Ik ga ook slapen, morgen opbouwen voor een beurs in Ahoy",1647708982637649920,244023117,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.5686768, 52.4863024, 4.7197686, 52.5325723]"
1647706940812787712,470055773,@MisterSenseo Ja zo ben ik he.,1647701420655669248,365677125,"[5.8402698, 52.3913771, 6.0372773, 52.5219425]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1647695461489287170,78105922,@mees @puntmutsaers Hier hetzelfde. Ik denk dat deze eitjes binnenkort in de kast terechtkomen. Naast de kerstkransjes.,1647669751345291266,14214139,"[4.9702867, 52.0262429, 5.1952468, 52.142137]","[4.1155933, 51.9413602, 4.3098679, 52.0677645]"
1647693197508849664,721385372287135744,"@Jobesoet @jndkgrf Ik ook. Samen met je ouders naar Carré, naar Snip en Snap.",1647663332365676544,133221678,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[4.2675449, 51.8941083, 4.3704795, 51.9514684]"
1647674801106845696,324253579,@gervaneldik Ik schaam me er ook niet voor. Maar in de buitenwereld kan je t beter niet benoemen. Men vind dan van alles. En het achter je laten is lastig als je er bijna dagelijks mee wordt geconfronteerd.,1647648708287143937,323155536,"[4.9702867, 52.0262429, 5.1952468, 52.142137]","[4.9217343, 51.8186834, 5.031801, 51.8635658]"
1647671676572762113,78105922,@mees @puntmutsaers Kom gerust even langs; hier liggen nog pure eitjes (ik heb in de kast trouwens ook nog pure kerstkransjes liggen 😉) https://t.co/Nq2644nfsM,1647669751345291266,14214139,"[4.9702867, 52.0262429, 5.1952468, 52.142137]","[4.1155933, 51.9413602, 4.3098679, 52.0677645]"
1647649781240541188,1091604600,@petsandpinups Ik ben een grote fan van dansaert Vlamingen ;),1647510605912240130,472041827,"[4.6527659, 50.9791487, 4.7742526, 51.0267643]","[5.0112234, 50.0160704, 5.1780199, 50.1230865]"
1647649747262402561,365336412,@groot_martijn Hij laat ze gewoon verzuipen heb ik het idee... Volgens mij was het ook aan hem om ze te begeleiden en trainen...,1647496181658923009,428001319,"[4.828954, 51.5098962, 4.9797813, 51.6162215]","[4.3837552, 51.3524501, 4.5355353, 51.4538843]"
1647649569633628162,472041827,"@ConnyJust Niks, ik wist oprecht niet wat ik me erbij moest voorstellen 🤭",1647510605912240130,1091604600,"[4.1816172, 50.908842, 4.3019284, 50.9985065]","[4.6527659, 50.9791487, 4.7742526, 51.0267643]"
1647647215072997377,205883464,@margotlantinga Ik hoop dat je het daar gewoon nog goed mee aan kan.,1647355589683470338,111625233,"[5.4768871, 52.2023675, 5.6836046, 52.2932881]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1647644693872738305,365336412,@groot_martijn Ja tuurlijk... Daar maakte ik me ook helemaal geen zorgen over. Maar vreemden in je territorium blijft wel een dingetje. Word ik zo ongedurig van...,1647520288148471808,428001319,"[4.828954, 51.5098962, 4.9797813, 51.6162215]","[4.3837552, 51.3524501, 4.5355353, 51.4538843]"
1647644608648577025,1501151246136324096,"@lindabernaards Nee, dan gebeurde dit zeker niet. Soms schaam ik me voor mijn eigen soortgenoten",1647643295386857473,105564449,"[6.3232184, 52.4280601, 6.6097669, 52.5925849]","[4.2635397, 51.3544067, 4.4314489, 51.4666745]"
1647626612043661314,2260299117,@gwdubbeldam Dit verhaal ken ik ook niet. Bijzonder om san dat lied te kunnen schrijven🙏,1647567377196826624,116012241,"[6.4645947, 51.8538135, 6.6687881, 51.9743667]","[4.5133176, 52.2221939, 4.5726895, 52.2866322]"
1647611543494832130,240714659,@TeshhCrack Hier zijn genoeg andere supers maar ik weiger om naar een andere winkel te gaan dan de AH 😂\n\n(En gevoelsmatig is AH i.c.m. de Bonus Box alsnog goedkoper dan andere winkels),1647569402118696962,39451098,"[5.7455963, 51.1514053, 6.0111065, 51.3163606]","[4.6595468, 52.0132909, 4.8751489, 52.1223572]"
1647608401432567808,1279787487699886090,"@scriptgirlnl Ik weet het niet meer of ik dit schreef Danniëlle… maar tien de twee agenten en ik beneden stonden buiten , was het ineens stil… ik zei tegen deze twee agenten , wat een rotstreek dat het alarm nu ophoudt… ik hoop niet dat u denkt dat ik dit expres deed ??…",1647384117212848129,177542012,"[4.1155933, 51.9413602, 4.3098679, 52.0677645]","[5.5257694, 53.0666403, 5.7656546, 53.1837484]"
1647607472457170944,1279787487699886090,@scriptgirlnl Jà klopt lieve Danniëlle dit was niet geweldig… uren later Danniëlle 😉😉🐈🐈‍⬛ gingen Félix Seinfeld en ik eindelijk slapen 😉😴🐈‍⬛ https://t.co/78twXqdkDz,1647384117212848129,177542012,"[4.1155933, 51.9413602, 4.3098679, 52.0677645]","[5.5257694, 53.0666403, 5.7656546, 53.1837484]"
1647606140585254912,767724811346903040,@JeroenvE Goeie! Ik heb geen havermout,1647526630913462272,41585889,"[5.4174239, 51.366113, 5.5162446, 51.4055754]","[4.9479152, 51.5294472, 5.1793323, 51.640588]"
1647602294152654848,2568609622,@PostvanFenna Dragqueens vanuit erotische motivatie dat is zo ongeveer het domste wat ik haar heb horen zeggen. En ze spuugt wat domheid uit. Maar dit slaat echt nergens op,1647232038053740544,87662233,"[5.4239188, 51.4922787, 5.5463365, 51.5418216]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647596646832779264,1453109564933607436,@greef_kris @LVTornh Ik kan alleen maar aanraden om naar Japan te gaan. Ik ben zelf nog niet in Okinawa geweest dus daar kan ik je geen tips over geven.,1647301719611658241,4631642775,"[3.1341126, 51.158168, 3.310214, 51.3632982]","[4.2567696, 50.7131779, 4.3557221, 50.7822735]"
1647596050226528258,161118883,@Blebbi Ik kan helaas de helft van je emoji’s niet zien. Zal een probleem van de iPhone zijn 🙄,1647557326457503746,35343502,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1647593346951413761,731815666399895552,"@PostvanFenna Zien als mooie vrouw ?🙈😱🥶 , met behaarde benen , armen, adamsappel, handen als kolenschoppen , idiote stem, slecht geschoren snor/baard ???🤣🤣 Ik vertel mijn kids dat t een stel mafkezen zijn, die naar gedroomd hebben over Jan Klaassen &amp; Katrijn \n🤣🤣☺️",1647232038053740544,87662233,"[4.5919814, 52.5735588, 4.7529621, 52.7593692]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647577713681604609,240714659,"@TeshhCrack Dit gaat er, helaas, binnen een week doorheen. Ik/we leven voornamelijk op groente- en fruit. \n\nAls voorbeeld eet ik bijv. iedere dag al zo’n bakje cherrytomaatjes op (op het werk, ‘s avonds tussen de sla etc.)",1647569402118696962,39451098,"[5.7455963, 51.1514053, 6.0111065, 51.3163606]","[4.6595468, 52.0132909, 4.8751489, 52.1223572]"
1647575642387410944,374736989,"@smveerman Grappig, dan hebben we elkaar net misgelopen – ik deed het andersom!",1647536130928128002,161118883,"[-0.6389644, 44.8111222, -0.5334955, 44.9163535]","[4.4258731, 51.549281, 4.6136762, 51.6303766]"
1647571572570431488,14837873,"@ArjanZevenaar Nou ja, ik zou liegen als ik vroegah niet naar ze keek. https://t.co/W5zhkcjCyA",1647350345121636353,314121660,"[14.2252428, 49.9419037, 14.7065078, 50.1772562]","[6.0019402, 51.8923813, 6.1683447, 52.0149972]"
1647561396375236609,1236639578460688387,@esmeeevdw_ @Striedel3 🤣 gelukkig loopT ik dit jaar nie mee te lopen te renne,1647548054101274624,106740303,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647555720349360129,1428932862057799681,@hansvantelling Aan het einde van de rit is Ajax toch ook kampioen Hans? Zoiets las ik een keer🤣👍🏻,1647555456733270018,561171009,"[4.5372224, 51.9060528, 4.6194205, 51.9654768]","[4.7951199, 52.2418745, 4.9092753, 52.3306079]"
1647555699902238721,1521853243961360385,"@ydklinge Ja daar heb je gelijk in. Daarom keuzes, ik weet de ""prijs"". En anders is het thuis blijven geblazen. En dat is sowieso niet handig. Maar.... volgende keer dierentuin gaat zeer waarschijnlijk wél de rolstoel weer in de auto 😉.",1647504767021621248,1547612832,"[6.1201905, 52.6680359, 6.2867975, 52.7731835]","[5.7779009, 52.4739996, 6.032911, 52.6282819]"
1647552524155510785,123557107,@PostvanFenna Keek hier als kind al naar.\n\nIk ben er wel door beschadigd… https://t.co/J3kVULa0pG,1647323702780985347,87662233,"[4.4832733, 51.6939726, 4.6266562, 51.7874294]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647540450117533697,184128528,@HarcoPloegman @David_Boogerd Ja moet nog hoor 🤓 maar mag graag reageren zonder dat ik weet waar het exact over gaat 😘,1647119561924268034,18984548,"[6.3029862, 52.4656859, 6.7666907, 52.6740578]","[5.512446, 51.9967377, 5.590794, 52.0495009]"
1647533800547549184,34223324,@marian070249 @RTV_Rijnmond @NOS Had ik graag gewild winter en de renovatie overslaan,1647451820799799300,784680632232321024,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647525991768522753,1010941707511386114,"@LexVerzijl Dat klinkt goed Lex. Mooie dagen, leuke wedstrijden en en leuke mensen wens ik jou.",1647504463534473218,244023117,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[4.5686768, 52.4863024, 4.7197686, 52.5325723]"
1647523023333752833,784680632232321024,@cs1959 @RTV_Rijnmond @NOS Ja weet ik 150 jaar!!,1647451820799799300,34223324,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1647521287538098176,34223324,@marian070249 @RTV_Rijnmond @NOS Vandaar.. toen was ik even verstoten van al t nieuws hier heerlijk! Dinsdag is de Rotterdam weer terug,1647451820799799300,784680632232321024,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647519669429891076,1148335923140149249,@EstherS1966 Oh dat kan ik straks wel even ‘oefenen’. \nMorgen voor het echie want moet zelfde dag op de post incl zelfde dag brievenbuslichting. Echt.,1647508857910853633,1047375827694964736,"[5.7284797, 51.7519849, 5.8937289, 51.8102108]","[4.4237726, 51.9603417, 4.5652209, 52.0618124]"
1647519402173124611,34223324,@marian070249 @RTV_Rijnmond @NOS Oh dat wist ik niet,1647451820799799300,784680632232321024,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647518161430822914,784680632232321024,@hikke_en_tein Dank ja ik geniet er inderdaad heel erg van.\nSchattig plaatje weer.\nFijne dag Marjan https://t.co/rwQXWPRgV3,1647483876271374337,54301372,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[5.8030692, 51.9330593, 5.9902593, 52.0778021]"
1647511542835838976,2922904967,"@DjeeDeeBee Ik ben alleenstaand, en mijn vriendin is mijn slaaf niet.",1647501261275578368,548238536,"[5.3519701, 50.807727, 5.4501806, 50.8836097]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1647508388618567681,2922904967,@DjeeDeeBee Ik strijk just niks.,1647501261275578368,548238536,"[5.3519701, 50.807727, 5.4501806, 50.8836097]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1647508374479679489,102463040,"@Dujo070 Ik ga altijd bij het Kralingse Bos staan, dan hebben ze al een 35 kilometer gelopen.",1647483311885828096,196171217,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[6.7559955, 52.1611799, 6.981174, 52.2855112]"
1647486695028281347,1466429024218107917,"@Celinevdc Ik ben vroeger vaak in Grindelwald geweest op vakantie met mijn familie. De bergen Eiger, Monch, Jungfrau. En het treintje de jungfraujoch.",1647484328241242112,17998533,"[6.3029862, 52.4656859, 6.7666907, 52.6740578]","[3.4135449, 50.9473055, 3.6108612, 51.0303187]"
1647482908045725697,2539511716,"@Caafzemoeder Kan onze Sheriff ook zo, of dooie pieren, ook zo lekker! Maar ons Winnie doet het gelukkig niet, is wat preutser denk ik🤣",1647292688897568773,221684461,"[5.5701169, 51.4379875, 5.7360923, 51.5092101]","[4.9873619, 51.6058229, 5.1061014, 51.6767143]"
1647480558056886274,205883464,@margotlantinga En ik hoop dat er ook een goede nacht daarna gekomen is! 🍀,1647355589683470338,111625233,"[5.4768871, 52.2023675, 5.6836046, 52.2932881]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1647476823201046529,954369754776702976,@marialena1st @mister_010 We mogen niet UIT dus ik ook vanaf de bank of ijsberend door de kamer,1647474560726343683,59205839,"[5.2229238, 52.2191567, 5.3394817, 52.2901349]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647475076621582336,954369754776702976,"@marialena1st @mister_010 Fijne dag Marleen, ik ga ff langs het meest lelijke gebouw, daarna sporten, club toeschreeuwen en uit eten!",1647474560726343683,59205839,"[5.2229238, 52.2191567, 5.3394817, 52.2901349]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647421365304147969,126970341,"@alexandradarch Ben meestal wakker rond 4 uur, moet dan naar de WC. Best zou ik dan niet naar mijn GSM mogen kijken. Droom nu maar van jouw prins 😘❗️",1647379227602239489,151983323,"[5.3887598, 50.7202258, 5.5529638, 50.8225061]","[4.2180843, 51.1434643, 4.4982962, 51.3776487]"
1647373296009084931,561171009,"@raverhulst Sinds eergisteren in de young timerregeling, vanaf dat moment eigendom van mijn houdstermaatschappij. Ooit een lease-auto (2006-2010) van de werkmaatschappij, heb ‘m toen privé gekocht (fijne auto, etc.) en sinds kort eigendom van de houdstermaatschappij en ik betaal E 15,— per… https://t.co/gBYvNGYn5I",1647366313310822401,168432762,"[4.7951199, 52.2418745, 4.9092753, 52.3306079]","[4.2675449, 51.8941083, 4.3704795, 51.9514684]"
1647372764330721280,561171009,"@steven_braham Sinds eergisteren;). Is nu eigendom van mijn houdstermaatschappij. Ooit een lease-auto (2006-2010) van de werkmaatschappij, heb ‘m toen privé gekocht (fijne auto, etc.) en sinds kort eigendom van de houdstermaatschappij en ik betaal E 15,— per maand aan bijtelling.",1647366313310822401,324382273,"[4.7951199, 52.2418745, 4.9092753, 52.3306079]","[6.4626199, 53.1785774, 6.6669276, 53.2649053]"
1647371680791117828,100031218,"@ColindeVries Ja, ze vertelden idd dat ze al vaker in Rotterdam waren geweest. Ik vind het ook wel een goeie combi: Italia 90 en Rotterdam 😊",1647352062064177154,18973428,"[4.4152156, 52.0316125, 4.5576256, 52.0932768]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1647365401225883650,91883951,"@BSDGURU Bijzonder, ik had de optie pas voor het eerst. Misschien gefaseerde uitrol",1646782407838773251,107721195,"[5.8030692, 51.9330593, 5.9902593, 52.0778021]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1647341946602504193,1488813218,"@DerkBoswijk @LvdSt @sypwynia toch een zeer matig boek, lees ik vandaag in @volkskrant @trouw en bij de onvolprezen @DerkBoswijk",1647318326157234178,224776248,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1647330724997914624,279527444,"@hesterzitvast @janetLMB @ilsaatje_ Ja, ik had je wel door hoor! Maar ik vond het vervelend voor Ilsa, hoe er op haar tweet gereageerd werd.",1647302488905711616,707672851,"[3.7181568, 51.6437527, 4.419941, 51.8591174]","[4.7946271, 52.1615468, 5.0217418, 52.3041119]"
1647330368305897476,707672851,"@christineke97 @janetLMB @ilsaatje_ Ja, dat realiseer ik me nu ook… Maar ik sta echt aan de andere kant hoor! De TOTAAL andere kant!",1647302488905711616,279527444,"[4.7946271, 52.1615468, 5.0217418, 52.3041119]","[4.1554128, 51.6437527, 4.419941, 51.7381199]"
1647310411841130496,127853245,@djeekopdicht Hahaha ik heb n piraat! Fluit drunken sailer 🤣🤣🤣,1647236499182682112,230191922,"[5.2260001, 51.2615558, 5.4340641, 51.383918]","[13.088304, 52.338079, 13.760909, 52.675323]"
1647301971194380289,847378001289281536,@moonaaa Dat zal ik zeker doen. Dank dank 🤪🙏🏻,1647199872880082945,26709900,"[-15.6742259, 27.7345629, -15.4266798, 27.965216]","[5.15339884536616, 52.2902951606432, 5.17106939214035, 52.3034381665312]"
1647290054308446209,20787762,@Josyanne Echt he! Ik zit hier gewoon te bibberen en verkouden te worden 😪,1647231022566703105,24176771,"[6.8263158, 52.6327357, 7.0926136, 52.8729716]","[6.8263158, 52.6327357, 7.0926136, 52.8729716]"
1647288344353599488,1225513717519069184,"@vollebergh @TommyHilfiger @Omoda @Consumentenbond Als ex schoenverkoper zou ik deze schoenen ook niet aannemen, je schoenen vallen buiten de garantie. Mede dat ik ze er ook niet nieuw meer uit vind zien. Bovendat is TH ook niet een “echt” schoenenmerk.. Lage kwaliteit aan stikwerk en geen oog voor details. Sorry! 🌼",1646930265619439619,19741325,"[5.8168548, 53.3005119, 6.194023, 53.4921838]","[5.4228961, 51.6266251, 5.6005198, 51.7404405]"
1647285412904222722,1010941707511386114,"@djeekopdicht @IrisHuysGouda @KonVisio Geen excuses nodig, maar zo'n zingend ei maakt mij bij voorbaat blij. Ik verwacht dat er kleine voelbare aanpassingen op moeten worden gemaakt. Dat zal niet moeilijk zijn. Ik ben nog steeds heel blij met jouw tweet!",1647236499182682112,230191922,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[13.088304, 52.338079, 13.760909, 52.675323]"
1647283203864928260,847378001289281536,@moonaaa Ik ben geen opgever dus ik ga morgen verder oefenen met “ niets doen “. Dank je we voor het mooie aanbod. 😎😎😎,1647199872880082945,26709900,"[-15.6742259, 27.7345629, -15.4266798, 27.965216]","[5.15339884536616, 52.2902951606432, 5.17106939214035, 52.3034381665312]"
1647279278894075905,17467521,@nathanvos @tonboon Ik heb een nummer voor je. Lijkt ze leuk.,1647236031555461121,16116593,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1647278528667299841,1010941707511386114,"@djeekopdicht Ik ben blind dat zie ik niet, maar ik realiseer mij gelijk de mogelijkheden om een goed eitje te koken op een leuk geluid. Dankjewel\n@IrisHuysGouda \n@KonVisio",1647236499182682112,230191922,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[13.088304, 52.338079, 13.760909, 52.675323]"
1647263782006145024,1365019086619574280,@henkfrielink2 @SigridKaag Dat bedoel ik ook,1647213403759362048,3580761256,"[5.919374, 51.6441087, 6.0447634, 51.7479887]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1647259249204944899,16116593,@Sidhappens @tonboon Als ze een amateur disco draaier willen voor een uur of twee: graag! Bij wie moet ik zijn?,1647236031555461121,17467521,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1647259218133635072,1364667158026936320,@kardonsch Nou dat ga ik dan dus mooi niet doen.,1647119046406467588,189636353,"[4.2838085, 51.8113011, 4.4330651, 51.8644606]","[4.729003, 52.6483991, 4.8337614, 52.7306061]"
1647257426406547460,617964148,@Amsterdam1012 @thijsniemant Ik heb de 9 straatjes gelopen dus het Muntplein ontweken.,1647166665938055170,160460292,"[4.4744202, 52.1657429, 5.3776278, 53.2139128]","[-15.6742259, 27.7345629, -15.4266798, 27.965216]"
1647254800013066242,617964148,@Amsterdam1012 @thijsniemant He! Dat zag ik vorige week al. De hele lijst. https://t.co/KMWCpgnnOf,1647166665938055170,160460292,"[4.4744202, 52.1657429, 5.3776278, 53.2139128]","[-15.6742259, 27.7345629, -15.4266798, 27.965216]"
1647244240622059520,1521853243961360385,"@monsimzan Oh ja, is dat vanaf vandaag? \nIk zie je nog 🙃.",1647136558330331136,239401985,"[6.1201905, 52.6680359, 6.2867975, 52.7731835]","[6.3052488, 52.9855531, 6.5400155, 53.2038235]"
1647237228802854912,156628600,@djeekopdicht Die wil ik ook! Waar heb je die gekocht?,1647236499182682112,230191922,"[6.656784, 45.480678, 6.7349557, 45.564252]","[13.088304, 52.338079, 13.760909, 52.675323]"
1647219121270947840,38998404,"@Myriam_Heyens Ja tuurlijk! Bas vouwt ze ook ""verkeerd"", ik ben daar de baas over🙈🤪 Iets met ""passen"" in de kast 🥳",1647178171043700738,219069852,"[5.5122792, 52.3641441, 5.8644966, 52.6629813]","[5.0857107, 52.3846363, 5.6059368, 52.6916409]"
1647216820988923906,17998533,@wardmarkey @TomDeBie Ik kan lezen en heb het gelezen. Maar je laat het wel uitschijnen alsof de vakbond volledig slecht is. En dat is niet zo 😉,1647140600872042498,1032894392,"[3.4135449, 50.9473055, 3.6108612, 51.0303187]","[2.9588621, 50.9160108, 3.0884673, 50.9993029]"
1647216710548705280,80057254,"@DetlevVreeken @ReneWaning Ik vind het wel leuk dat het allebei bestaat. Vanaf de 2-1 speelden we, door omstandigheden, puur catenaccio. Er dan in slagen het 20 minuten dicht te houden en overeind te blijven, is ook heel waardevol: een geluksmoment, een collectieve prestatie, boost volgens de teamgeest.",1647191959050547201,22252902,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1647216292129038336,470055773,@WesterDude171 Bij een porno-matinee wordt het een orgie denk ik. 🤣🤣\nMaar ligt er aan welke niet porno film er gedraaid wordt maar ook ik zou dan wel eens lekker in droomland terecht kunnen komen,1647204564922253312,73863658,"[5.8402698, 52.3913771, 6.0372773, 52.5219425]","[5.1642324, 52.796607, 5.7887478, 53.1537916]"
1647214707567198208,17998533,@wardmarkey @TomDeBie Rustig Ward over diene vakbond. Niet alles van hen is slecht. En ik blijf herhalen: Men vergeet al eens snel dat er vanzelfsprekendheden zijn voor ons die door de vakbond zijn afgedwongen…,1647140600872042498,1032894392,"[3.4135449, 50.9473055, 3.6108612, 51.0303187]","[2.9588621, 50.9160108, 3.0884673, 50.9993029]"
1647213062334685185,14947078,"@Markec @JoostVF Ha, de kerk waar ik mijn eerste en plechtige communie heb gedaan!",1647198116083380226,8304372,"[4.4630543, 51.0347105, 4.6090913, 51.0899549]","[4.3703283, 50.9911878, 4.5487362, 51.0785736]"
1647201049432694786,56183008,@Hanneman_ Ik vind beide niks maar omhoog had ik er minder last van vandaag. Als ik iemand op een ladder zie word ik al duizelig.,1647155131119710208,18984915,"[4.6139777, 52.9407481, 5.1444189, 53.2139128]","[5.9170423, 51.1587781, 6.086104, 51.2591551]"
1647200542232395778,1010941707511386114,"@inja5248 @DHLNL Ja, soms heb je geen keuze en dan moet je wel. Ik snap dat dit voor jou ellendig is. Ook omdat je hele schema nu weer overhoop ligt.",1647150006028189696,183240772,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[6.0717703, 51.2775173, 6.2268848, 51.5078199]"
1647200385688281088,832669916310278145,"@Myriam_Heyens Daar zijn al huwelijken aan kapot gegaan.\n\nIk heb nooit het ondergoed gestreken. Of handdoeken.\n\nKreeg ik commentaar.\n\nAls je op alles ongevraagd commentaar wilt: \nSchaf je geen huisdier,\nSchaf je geen kinderen maar vooral een moeder aan!\n\n#schoonmoeder_rules\n😎",1647178171043700738,219069852,"[6.4004875, 52.0208987, 6.7606666, 52.1823685]","[5.0857107, 52.3846363, 5.6059368, 52.6916409]"
1647199123232153603,1494692779749957633,@AkkermanNanda Ik mag ook straks💪💪fijne dienst 🌞🌞😘,1647193046755295237,2468351303,"[4.3350723, 52.0563894, 4.4929949, 52.1290794]","[4.9204353, 52.4703531, 5.0245811, 52.5288517]"
1647198328470241281,18984915,@Veroni1977 Omlaag vindt ik geen probleem . Omhoog is ander verhaal https://t.co/4dO2BDF5G0,1647155131119710208,56183008,"[5.9170423, 51.1587781, 6.086104, 51.2591551]","[6.3232184, 52.4280601, 6.6097669, 52.5925849]"
1647187923131940866,192522501,"@WesterDude171 ik ga je uitnodigen voor een potje WF, willekeurig of standaard?",1647156943524630528,73863658,"[6.4004875, 52.0208987, 6.7606666, 52.1823685]","[5.1642324, 52.796607, 5.7887478, 53.1537916]"
1647183329437921280,192522501,"@WesterDude171 is het niet, die letters kreeg ik net😂",1647156943524630528,73863658,"[6.4004875, 52.0208987, 6.7606666, 52.1823685]","[5.1642324, 52.796607, 5.7887478, 53.1537916]"
1647182862066634753,1010941707511386114,@inja5248 @DHLNL Wat ellendig. Hopelijk verdwijnt je hoofdpijn snel. \nHelaas heel herkenbaar. Na een aantal weken bracht DHL mijn pakket terug naar de verzender. Na nog een aantal\nakkefietjes nooit meer DHL (als ik het kan vermijden).\nIk hoop dat jouw eigen werk snel mag schitteren aan de muur.,1647150006028189696,183240772,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[6.0717703, 51.2775173, 6.2268848, 51.5078199]"
